Order,Name,Kind,Gateway,Created At,Status,Amount,Currency,Card Type
5029911232623,#49984,capture,stripe,11-07-2023 00:07,success,27.39,USD,visa
5029911199855,#49983,capture,stripe,11-07-2023 00:07,success,61.86,USD,master
5029911167087,#49982,capture,stripe,11-07-2023 00:07,success,30.37,USD,visa
5029911134319,#49981,capture,stripe,11-07-2023 00:07,success,29.53,USD,visa
5029911101551,#49980,capture,stripe,11-07-2023 00:07,success,29.67,USD,visa
5029911068783,#49979,capture,stripe,11-07-2023 00:07,success,29.49,USD,master
5029911036015,#49978,capture,stripe,11-07-2023 00:07,success,31.84,USD,visa
5029911003247,#49977,capture,stripe,11-07-2023 00:07,success,25.94,USD,visa
5029910970479,#49976,capture,stripe,11-07-2023 00:07,success,29.17,USD,visa
5029910937711,#49975,capture,shopify_payments,11-07-2023 00:07,success,34.36,USD,visa
5029910904943,#49974,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029910872175,#49973,capture,stripe,11-07-2023 00:07,success,28.27,USD,visa
5029910839407,#49972,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029910806639,#49971,capture,stripe,11-07-2023 00:07,success,29.49,USD,american_express
5029910773871,#49970,capture,stripe,11-07-2023 00:07,success,30.16,USD,visa
5029910741103,#49969,capture,stripe,11-07-2023 00:07,success,29.95,USD,visa
5029910708335,#49968,capture,stripe,11-07-2023 00:07,success,55.98,USD,master
5029910675567,#49967,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029910642799,#49966,capture,stripe,11-07-2023 00:07,success,29.49,USD,visa
5029910610031,#49965,capture,stripe,11-07-2023 00:07,success,29.74,USD,master
5029910544495,#49964,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029910511727,#49963,capture,stripe,11-07-2023 00:07,success,30.05,USD,visa
5029910478959,#49962,capture,stripe,11-07-2023 00:07,success,29.47,USD,visa
5029910446191,#49961,capture,stripe,11-07-2023 00:07,success,29.49,USD,master
5029910413423,#49960,capture,stripe,11-07-2023 00:07,success,30.17,USD,visa
5029910380655,#49959,capture,stripe,11-07-2023 00:07,success,29.49,USD,visa
5029910347887,#49958,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029910315119,#49957,capture,stripe,11-07-2023 00:07,success,28.27,USD,discover
5029910282351,#49956,capture,stripe,11-07-2023 00:07,success,92.01,USD,master
5029910249583,#49955,capture,stripe,11-07-2023 00:07,success,58.98,USD,discover
5029910216815,#49954,capture,shopify_payments,11-07-2023 00:07,success,29.49,USD,american_express
5029910184047,#49953,capture,stripe,11-07-2023 00:07,success,31.33,USD,visa
5029910151279,#49952,capture,stripe,11-07-2023 00:07,success,29.49,USD,visa
5029910118511,#49951,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029910085743,#49950,capture,stripe,11-07-2023 00:07,success,29.95,USD,visa
5029910020207,#49949,capture,stripe,11-07-2023 00:07,success,31.55,USD,master
5029909987439,#49948,capture,stripe,11-07-2023 00:07,success,29.62,USD,discover
5029909954671,#49947,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029909921903,#49946,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029909889135,#49945,capture,stripe,11-07-2023 00:07,success,29.78,USD,visa
5029909856367,#49944,capture,stripe,11-07-2023 00:07,success,29.67,USD,discover
5029909823599,#49943,capture,stripe,11-07-2023 00:07,success,30.09,USD,discover
5029909790831,#49942,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029909758063,#49941,capture,stripe,11-07-2023 00:07,success,31.55,USD,visa
5029909725295,#49940,capture,stripe,11-07-2023 00:07,success,27.99,USD,american_express
5029909692527,#49939,capture,stripe,11-07-2023 00:07,success,31.67,USD,discover
5029909659759,#49938,capture,stripe,11-07-2023 00:07,success,32.28,USD,visa
5029909626991,#49937,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029909594223,#49936,capture,stripe,11-07-2023 00:07,success,29.88,USD,visa
5029909561455,#49935,capture,stripe,11-07-2023 00:07,success,59.57,USD,master
5029909528687,#49934,capture,shopify_payments,11-07-2023 00:07,success,31.86,USD,visa
5029909495919,#49933,capture,stripe,11-07-2023 00:07,success,28.27,USD,discover
5029909463151,#49932,capture,stripe,11-07-2023 00:07,success,29.95,USD,master
5029909430383,#49931,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029909397615,#49930,capture,stripe,11-07-2023 00:07,success,29.74,USD,visa
5029909364847,#49929,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029909332079,#49928,capture,stripe,11-07-2023 00:07,success,29.88,USD,visa
5029909299311,#49927,capture,stripe,11-07-2023 00:07,success,30.58,USD,master
5029909266543,#49926,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029909233775,#49925,capture,stripe,11-07-2023 00:07,success,29.47,USD,visa
5029909201007,#49924,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029909168239,#49923,capture,shopify_payments,11-07-2023 00:07,success,117.96,USD,discover
5029909135471,#49922,capture,stripe,11-07-2023 00:07,success,30.05,USD,visa
5029909102703,#49921,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029909069935,#49920,capture,stripe,11-07-2023 00:07,success,27.99,USD,discover
5029909037167,#49919,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029909004399,#49918,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029908971631,#49917,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029908938863,#49916,capture,stripe,11-07-2023 00:07,success,30.23,USD,visa
5029908906095,#49915,capture,stripe,11-07-2023 00:07,success,29.67,USD,visa
5029908873327,#49914,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029908840559,#49913,capture,stripe,11-07-2023 00:07,success,30.86,USD,visa
5029908807791,#49912,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029908775023,#49911,capture,shopify_payments,11-07-2023 00:07,success,29.49,USD,visa
5029908742255,#49910,capture,stripe,11-07-2023 00:07,success,30.85,USD,master
5029908709487,#49909,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029908676719,#49908,capture,stripe,11-07-2023 00:07,success,28.27,USD,discover
5029908611183,#49907,capture,stripe,11-07-2023 00:07,success,29.88,USD,visa
5029908578415,#49906,capture,stripe,11-07-2023 00:07,success,29.99,USD,visa
5029908545647,#49905,capture,stripe,11-07-2023 00:06,success,27.99,USD,discover
5029908512879,#49904,capture,stripe,11-07-2023 00:07,success,24.19,USD,american_express
5029908480111,#49903,capture,stripe,11-07-2023 00:06,success,29.67,USD,visa
5029908447343,#49902,capture,stripe,11-07-2023 00:07,success,27.99,USD,master
5029908414575,#49901,capture,stripe,11-07-2023 00:07,success,29.74,USD,visa
5029908381807,#49900,capture,stripe,11-07-2023 00:07,success,29.97,USD,master
5029908349039,#49899,capture,stripe,11-07-2023 00:07,success,27.99,USD,visa
5029908316271,#49898,capture,stripe,11-07-2023 00:06,success,29.88,USD,american_express
5029908283503,#49897,capture,stripe,11-07-2023 00:07,success,32.36,USD,discover
5029908250735,#49896,capture,stripe,11-07-2023 00:07,success,29.49,USD,visa
5029908217967,#49895,capture,stripe,11-07-2023 00:06,success,30.12,USD,american_express
5029908185199,#49894,capture,stripe,11-07-2023 00:07,success,31.62,USD,visa
5029908152431,#49893,capture,stripe,11-07-2023 00:06,success,29.67,USD,master
5029829116015,#49892,capture,shopify_payments,10-07-2023 21:11,success,30.99,USD,master
5029801918575,#49891,capture,shopify_payments,10-07-2023 20:25,success,36.9,USD,visa
5029773803631,#49890,capture,shopify_payments,10-07-2023 19:34,success,31.91,USD,discover
5029701910639,#49889,capture,shopify_payments,10-07-2023 17:14,success,101.1,USD,visa
5029627265135,#49888,capture,shopify_payments,10-07-2023 14:48,success,62.71,USD,master
5029592760431,#49887,capture,shopify_payments,10-07-2023 14:03,success,30.99,USD,visa
5029580439663,#49886,capture,shopify_payments,10-07-2023 13:44,success,32.93,USD,visa
5029556748399,#49885,sale,manual,10-07-2023 13:00,success,30.99,USD,
5029556748399,#49885,refund,manual,20-07-2023 16:29,success,30.99,USD,
5029522833519,#49884,capture,shopify_payments,10-07-2023 12:02,success,32,USD,visa
5029502976111,#49883,capture,shopify_payments,10-07-2023 11:25,success,31.11,USD,master
5029494423663,#49882,capture,shopify_payments,10-07-2023 11:09,success,27.58,USD,visa
5029482987631,#49881,capture,shopify_payments,10-07-2023 10:46,success,31.85,USD,visa
5029456347247,#49880,capture,shopify_payments,10-07-2023 09:50,success,30.99,USD,master
5029398249583,#49879,capture,shopify_payments,10-07-2023 07:08,success,29.37,USD,master
5029341003887,#49878,void,shopify_payments,10-07-2023 05:09,success,0,USD,master
5029209833583,#49877,capture,stripe,10-07-2023 00:07,success,24.19,USD,visa
5029209800815,#49876,capture,stripe,10-07-2023 00:07,success,24.19,USD,master
5029209768047,#49875,capture,stripe,10-07-2023 00:07,success,27.39,USD,master
5029209735279,#49874,capture,stripe,10-07-2023 00:07,success,26,USD,master
5029209669743,#49873,capture,stripe,10-07-2023 00:07,success,26.24,USD,visa
5029209636975,#49872,capture,stripe,10-07-2023 00:07,success,48.38,USD,visa
5029209604207,#49871,capture,stripe,10-07-2023 00:07,success,58.98,USD,visa
5029209571439,#49870,capture,stripe,10-07-2023 00:07,success,24.19,USD,master
5029209538671,#49869,capture,stripe,10-07-2023 00:07,success,24.19,USD,visa
5029209505903,#49868,capture,shopify_payments,10-07-2023 00:07,success,25.82,USD,discover
5029209440367,#49867,capture,stripe,10-07-2023 00:07,success,31.24,USD,master
5029209407599,#49866,capture,stripe,10-07-2023 00:07,success,30.2,USD,visa
5029209374831,#49865,capture,stripe,10-07-2023 00:07,success,30.72,USD,master
5029209342063,#49864,capture,stripe,10-07-2023 00:07,success,30.51,USD,master
5029209309295,#49863,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029209276527,#49862,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029209243759,#49861,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029209210991,#49860,capture,stripe,10-07-2023 00:07,success,30.23,USD,visa
5029209178223,#49859,capture,stripe,10-07-2023 00:07,success,30.19,USD,visa
5029209145455,#49858,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029209112687,#49857,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029209079919,#49856,capture,stripe,10-07-2023 00:07,success,30.16,USD,visa
5029209047151,#49855,capture,stripe,10-07-2023 00:07,success,29.53,USD,master
5029209014383,#49854,capture,stripe,10-07-2023 00:07,success,29.67,USD,american_express
5029208948847,#49853,sale,,10-07-2023 00:07,success,31.55,USD,
5029208981615,#49852,capture,stripe,10-07-2023 00:07,success,30.67,USD,visa
5029208916079,#49851,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029208883311,#49850,capture,stripe,10-07-2023 00:07,success,31.96,USD,visa
5029208850543,#49849,capture,shopify_payments,10-07-2023 00:07,success,32,USD,visa
5029208817775,#49848,capture,stripe,10-07-2023 00:07,success,29.49,USD,american_express
5029208785007,#49847,capture,stripe,10-07-2023 00:07,success,29.49,USD,master
5029208752239,#49846,capture,stripe,10-07-2023 00:07,success,27.99,USD,master
5029208719471,#49845,capture,stripe,10-07-2023 00:07,success,28.27,USD,master
5029208686703,#49844,capture,stripe,10-07-2023 00:07,success,31.55,USD,visa
5029208653935,#49843,capture,stripe,10-07-2023 00:07,success,28.83,USD,visa
5029208588399,#49842,capture,stripe,10-07-2023 00:07,success,29.49,USD,master
5029208555631,#49841,capture,stripe,10-07-2023 00:07,success,55.98,USD,visa
5029208522863,#49840,capture,stripe,10-07-2023 00:07,success,27.99,USD,master
5029208490095,#49839,capture,stripe,10-07-2023 00:07,success,27.99,USD,master
5029208457327,#49838,capture,stripe,10-07-2023 00:07,success,30.51,USD,discover
5029208424559,#49837,capture,stripe,10-07-2023 00:07,success,29.8,USD,visa
5029208391791,#49836,capture,stripe,10-07-2023 00:07,success,31.55,USD,visa
5029208359023,#49835,capture,stripe,10-07-2023 00:07,success,30.4,USD,visa
5029208326255,#49834,capture,stripe,10-07-2023 00:07,success,29.74,USD,discover
5029208293487,#49833,capture,stripe,10-07-2023 00:07,success,29.11,USD,master
5029208260719,#49832,capture,stripe,10-07-2023 00:07,success,30.87,USD,master
5029208227951,#49831,capture,stripe,10-07-2023 00:07,success,30.51,USD,visa
5029208195183,#49830,capture,stripe,10-07-2023 00:07,success,29.9,USD,discover
5029208162415,#49829,capture,stripe,10-07-2023 00:07,success,27.99,USD,discover
5029208129647,#49828,capture,shopify_payments,10-07-2023 00:07,success,27.39,USD,master
5029208096879,#49827,capture,stripe,10-07-2023 00:07,success,29.67,USD,master
5029208064111,#49826,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029208031343,#49825,capture,stripe,10-07-2023 00:07,success,31.55,USD,visa
5029207998575,#49824,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029207965807,#49823,capture,stripe,10-07-2023 00:07,success,31.84,USD,discover
5029207933039,#49822,capture,stripe,10-07-2023 00:07,success,29.59,USD,discover
5029207900271,#49821,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029207867503,#49820,capture,stripe,10-07-2023 00:07,success,30.43,USD,master
5029207801967,#49819,capture,stripe,10-07-2023 00:07,success,29.49,USD,master
5029207769199,#49818,capture,stripe,10-07-2023 00:07,success,24.19,USD,master
5029207736431,#49817,capture,stripe,10-07-2023 00:07,success,29.24,USD,master
5029207703663,#49816,capture,stripe,10-07-2023 00:07,success,31.26,USD,american_express
5029207670895,#49815,capture,stripe,10-07-2023 00:07,success,31.48,USD,visa
5029207638127,#49814,capture,stripe,10-07-2023 00:07,success,30.02,USD,master
5029207605359,#49813,capture,stripe,10-07-2023 00:07,success,55.98,USD,master
5029207572591,#49812,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029207539823,#49811,capture,stripe,10-07-2023 00:07,success,31.33,USD,master
5029207507055,#49810,capture,stripe,10-07-2023 00:07,success,30.74,USD,visa
5029207474287,#49809,capture,stripe,10-07-2023 00:07,success,30.23,USD,american_express
5029207441519,#49807,capture,stripe,10-07-2023 00:07,success,31.26,USD,visa
5029207408751,#49808,capture,stripe,10-07-2023 00:07,success,29.88,USD,visa
5029207375983,#49806,capture,stripe,10-07-2023 00:07,success,59.34,USD,master
5029207343215,#49805,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029207310447,#49804,capture,stripe,10-07-2023 00:07,success,27.99,USD,visa
5029207277679,#49803,capture,stripe,10-07-2023 00:07,success,31.55,USD,master
5029154553967,#49802,capture,shopify_payments,09-07-2023 22:07,success,55.78,USD,american_express
5029130961007,#49801,capture,shopify_payments,09-07-2023 21:21,success,31.77,USD,visa
5029127946351,#49800,capture,shopify_payments,09-07-2023 21:15,success,60.38,USD,discover
5029099831407,#49799,capture,shopify_payments,09-07-2023 20:18,success,29.49,USD,master
5029074763887,#49798,capture,shopify_payments,09-07-2023 19:30,success,29.84,USD,discover
5029074731119,#49797,capture,shopify_payments,09-07-2023 19:30,success,25.88,USD,visa
5029070176367,#49796,capture,shopify_payments,09-07-2023 19:21,success,31.55,USD,visa
5029053890671,#49795,capture,shopify_payments,09-07-2023 18:48,success,27.14,USD,visa
5029053464687,#49794,capture,shopify_payments,09-07-2023 18:47,success,24.19,USD,visa
5029044650095,#49793,capture,shopify_payments,09-07-2023 18:28,success,29.49,USD,american_express
5028967383151,#49792,capture,shopify_payments,09-07-2023 15:57,success,29.45,USD,visa
5028934746223,#49791,capture,shopify_payments,09-07-2023 14:56,success,25.64,USD,visa
5028872749167,#49790,capture,shopify_payments,09-07-2023 13:09,success,37.15,USD,visa
5028857905263,#49789,capture,shopify_payments,09-07-2023 12:40,success,132.21,USD,visa
5028851679343,#49788,capture,shopify_payments,09-07-2023 12:25,success,30.99,USD,visa
5028799938671,#49787,capture,shopify_payments,09-07-2023 10:37,success,33.39,USD,visa
5028797382767,#49786,capture,shopify_payments,09-07-2023 10:31,success,33.16,USD,visa
5028547887215,#49785,capture,stripe,09-07-2023 00:06,success,27.39,USD,visa
5028547854447,#49784,capture,stripe,09-07-2023 00:06,success,25.97,USD,visa
5028547821679,#49783,capture,stripe,09-07-2023 00:06,success,25.64,USD,visa
5028547788911,#49782,capture,stripe,09-07-2023 00:06,success,24.19,USD,master
5028547756143,#49781,capture,stripe,09-07-2023 00:06,success,27.99,USD,visa
5028547723375,#49780,capture,stripe,09-07-2023 00:06,success,26.36,USD,discover
5028547690607,#49779,capture,stripe,09-07-2023 00:06,success,31.84,USD,master
5028547625071,#49778,capture,stripe,09-07-2023 00:06,success,31.78,USD,american_express
5028547592303,#49777,capture,stripe,09-07-2023 00:06,success,24.19,USD,visa
5028547559535,#49776,capture,stripe,09-07-2023 00:06,success,59.57,USD,visa
5028547526767,#49775,capture,stripe,09-07-2023 00:06,success,29.79,USD,master
5028547493999,#49774,capture,stripe,09-07-2023 00:06,success,25.52,USD,visa
5028547461231,#49773,capture,stripe,09-07-2023 00:06,success,26.21,USD,discover
5028547428463,#49772,capture,stripe,09-07-2023 00:06,success,29.49,USD,master
5028547395695,#49771,capture,stripe,09-07-2023 00:06,success,29.78,USD,visa
5028547362927,#49770,capture,stripe,09-07-2023 00:06,success,29.17,USD,master
5028547330159,#49769,capture,stripe,09-07-2023 00:06,success,29.49,USD,master
5028547297391,#49768,capture,stripe,09-07-2023 00:06,success,25.52,USD,visa
5028547264623,#49767,capture,stripe,09-07-2023 00:06,success,22.99,USD,master
5028547231855,#49766,capture,stripe,09-07-2023 00:06,success,27.99,USD,visa
5028547199087,#49765,capture,shopify_payments,09-07-2023 00:06,success,34.36,USD,discover
5028547166319,#49764,capture,stripe,09-07-2023 00:06,success,31.55,USD,master
5028547133551,#49763,capture,stripe,09-07-2023 00:06,success,29.24,USD,visa
5028547100783,#49762,capture,stripe,09-07-2023 00:06,success,27.99,USD,visa
5028547068015,#49761,capture,stripe,09-07-2023 00:06,success,29.65,USD,american_express
5028547035247,#49760,capture,stripe,09-07-2023 00:06,success,29.49,USD,visa
5028547002479,#49759,capture,stripe,09-07-2023 00:06,success,27.39,USD,visa
5028546969711,#49758,capture,stripe,09-07-2023 00:06,success,27.99,USD,discover
5028546936943,#49757,capture,stripe,09-07-2023 00:06,success,29.49,USD,visa
5028546904175,#49756,capture,stripe,09-07-2023 00:06,success,29.49,USD,master
5028546871407,#49755,capture,stripe,09-07-2023 00:06,success,25.99,USD,visa
5028546838639,#49754,capture,stripe,09-07-2023 00:06,success,29.31,USD,visa
5028546805871,#49753,capture,stripe,09-07-2023 00:06,success,29.99,USD,master
5028546773103,#49752,capture,stripe,09-07-2023 00:06,success,27.39,USD,visa
5028546740335,#49751,capture,stripe,09-07-2023 00:06,success,29.03,USD,visa
5028546707567,#49750,capture,stripe,09-07-2023 00:06,success,27.39,USD,visa
5028546674799,#49749,capture,stripe,09-07-2023 00:06,success,29.49,USD,american_express
5028546642031,#49748,capture,stripe,09-07-2023 00:06,success,27.66,USD,discover
5028546609263,#49747,capture,stripe,09-07-2023 00:06,success,29.67,USD,visa
5028546576495,#49746,capture,stripe,09-07-2023 00:06,success,29.37,USD,discover
5028546543727,#49745,capture,stripe,09-07-2023 00:06,success,24.19,USD,master
5028546510959,#49744,capture,stripe,09-07-2023 00:06,success,29.49,USD,master
5028546478191,#49743,capture,stripe,09-07-2023 00:06,success,26.09,USD,visa
5028546445423,#49742,capture,stripe,09-07-2023 00:06,success,30.96,USD,american_express
5028546412655,#49741,capture,stripe,09-07-2023 00:06,success,52.5,USD,visa
5028546379887,#49740,capture,stripe,09-07-2023 00:06,success,24.43,USD,visa
5028546347119,#49739,capture,stripe,09-07-2023 00:06,success,27.39,USD,visa
5028546314351,#49738,capture,stripe,09-07-2023 00:06,success,27.99,USD,visa
5028546281583,#49737,capture,stripe,09-07-2023 00:06,success,58.98,USD,american_express
5028546248815,#49736,capture,stripe,09-07-2023 00:06,success,24.43,USD,visa
5028546216047,#49735,capture,stripe,09-07-2023 00:06,success,27.39,USD,visa
5028546183279,#49734,capture,stripe,09-07-2023 00:06,success,24.19,USD,american_express
5028546150511,#49733,capture,stripe,09-07-2023 00:06,success,28.96,USD,visa
5028546084975,#49732,capture,stripe,09-07-2023 00:06,success,31.11,USD,discover
5028546052207,#49731,capture,stripe,09-07-2023 00:06,success,59.03,USD,discover
5028546019439,#49730,capture,stripe,09-07-2023 00:06,success,24.19,USD,visa
5028545986671,#49729,capture,stripe,09-07-2023 00:06,success,57.79,USD,visa
5028545953903,#49728,capture,stripe,09-07-2023 00:06,success,27.39,USD,master
5028545921135,#49727,capture,stripe,09-07-2023 00:06,success,24.19,USD,visa
5028545888367,#49726,capture,stripe,09-07-2023 00:06,success,29.1,USD,master
5028439785583,#49725,capture,shopify_payments,08-07-2023 20:01,success,30.99,USD,visa
5028431298671,#49724,capture,shopify_payments,08-07-2023 19:43,success,30.05,USD,visa
5028425662575,#49723,void,shopify_payments,08-07-2023 19:32,success,0,USD,visa
5028399022191,#49722,capture,shopify_payments,08-07-2023 18:37,success,66.94,USD,master
5028393812079,#49721,capture,shopify_payments,08-07-2023 18:27,success,29.94,USD,visa
5028381327471,#49720,capture,shopify_payments,08-07-2023 18:02,success,29.49,USD,american_express
5028340138095,#49719,capture,shopify_payments,08-07-2023 16:43,success,65.45,USD,visa
5028283089007,#49718,capture,shopify_payments,08-07-2023 15:13,success,33.39,USD,master
5028277715055,#49717,capture,shopify_payments,08-07-2023 15:04,success,29.49,USD,visa
5028246782063,#49716,capture,shopify_payments,08-07-2023 14:13,success,24.19,USD,visa
5028214603887,#49715,capture,shopify_payments,08-07-2023 13:33,success,56.78,USD,visa
5028200808559,#49714,capture,shopify_payments,08-07-2023 13:10,success,29.49,USD,master
5028190879855,#49713,capture,shopify_payments,08-07-2023 12:53,success,33.53,USD,visa
5028141301871,#49712,capture,shopify_payments,08-07-2023 11:32,success,25.82,USD,visa
5028140318831,#49711,capture,shopify_payments,08-07-2023 11:30,success,31.33,USD,master
5028137992303,#49710,capture,shopify_payments,08-07-2023 11:26,success,61.98,USD,master
5028127080559,#49709,capture,shopify_payments,08-07-2023 11:07,success,29.49,USD,visa
5028105289839,#49708,capture,shopify_payments,08-07-2023 10:22,success,31.41,USD,visa
5028059381871,#49707,capture,shopify_payments,08-07-2023 08:43,success,32.93,USD,master
5028020813935,#49706,capture,shopify_payments,08-07-2023 06:47,success,28.39,USD,visa
5027962945647,#49705,capture,shopify_payments,08-07-2023 04:13,success,30.99,USD,visa
5027846455407,#49704,capture,stripe,08-07-2023 00:06,success,29.49,USD,master
5027846422639,#49703,capture,stripe,08-07-2023 00:06,success,31.26,USD,master
5027846389871,#49702,capture,stripe,08-07-2023 00:06,success,25.54,USD,master
5027846357103,#49701,capture,stripe,08-07-2023 00:06,success,29.74,USD,master
5027846324335,#49700,capture,stripe,08-07-2023 00:06,success,27.39,USD,visa
5027846291567,#49699,capture,stripe,08-07-2023 00:06,success,29.49,USD,visa
5027846258799,#49698,capture,stripe,08-07-2023 00:06,success,58.98,USD,visa
5027846226031,#49697,capture,stripe,08-07-2023 00:06,success,29.47,USD,visa
5027846193263,#49696,capture,stripe,08-07-2023 00:06,success,30.23,USD,master
5027846160495,#49695,capture,stripe,08-07-2023 00:06,success,27.39,USD,visa
5027846127727,#49694,capture,stripe,08-07-2023 00:06,success,30.67,USD,master
5027846094959,#49693,capture,stripe,08-07-2023 00:06,success,27.99,USD,visa
5027846062191,#49692,capture,stripe,08-07-2023 00:06,success,24.19,USD,master
5027846029423,#49691,capture,stripe,08-07-2023 00:06,success,29.49,USD,visa
5027845963887,#49690,capture,stripe,08-07-2023 00:06,success,29.49,USD,master
5027845931119,#49689,capture,stripe,08-07-2023 00:06,success,29.41,USD,visa
5027845898351,#49688,capture,stripe,08-07-2023 00:06,success,26.39,USD,visa
5027845865583,#49687,capture,stripe,08-07-2023 00:06,success,31.05,USD,visa
5027845832815,#49686,capture,stripe,08-07-2023 00:06,success,27.99,USD,visa
5027845800047,#49685,capture,stripe,08-07-2023 00:06,success,29.17,USD,visa
5027845767279,#49684,capture,stripe,08-07-2023 00:06,success,29.49,USD,american_express
5027845734511,#49683,capture,stripe,08-07-2023 00:06,success,89.98,USD,american_express
5027845734511,#49683,refund,stripe,25-07-2023 15:11,success,89.98,USD,american_express
5027845701743,#49682,capture,stripe,08-07-2023 00:06,success,24.19,USD,master
5027845668975,#49681,capture,stripe,08-07-2023 00:06,success,31.55,USD,master
5027845636207,#49680,capture,stripe,08-07-2023 00:06,success,29.49,USD,visa
5027845603439,#49679,capture,shopify_payments,08-07-2023 00:06,success,70.88,USD,discover
5027845537903,#49678,capture,stripe,08-07-2023 00:06,success,31.56,USD,visa
5027845505135,#49677,capture,stripe,08-07-2023 00:06,success,31.48,USD,visa
5027845472367,#49676,capture,stripe,08-07-2023 00:06,success,31.33,USD,master
5027845439599,#49675,capture,stripe,08-07-2023 00:06,success,29.84,USD,visa
5027845406831,#49674,capture,stripe,08-07-2023 00:06,success,25.64,USD,american_express
5027845374063,#49673,capture,stripe,08-07-2023 00:06,success,30.16,USD,visa
5027845341295,#49672,capture,stripe,08-07-2023 00:06,success,28.83,USD,discover
5027845308527,#49671,capture,stripe,08-07-2023 00:06,success,29.49,USD,visa
5027845275759,#49670,capture,stripe,08-07-2023 00:06,success,29.49,USD,discover
5027845242991,#49669,capture,stripe,08-07-2023 00:06,success,29.49,USD,visa
5027845210223,#49668,capture,stripe,08-07-2023 00:06,success,51.77,USD,visa
5027758669935,#49667,capture,shopify_payments,07-07-2023 21:03,success,28.97,USD,master
5027758669935,#49667,refund,shopify_payments,31-07-2023 10:02,success,28.97,USD,master
5027748348015,#49666,capture,shopify_payments,07-07-2023 20:44,success,56.34,USD,master
5027621470319,#49665,capture,shopify_payments,07-07-2023 16:58,success,55.78,USD,visa
5027570253935,#49664,capture,shopify_payments,07-07-2023 15:43,success,29.49,USD,visa
5027531260015,#49663,capture,shopify_payments,07-07-2023 14:48,success,30.67,USD,master
5027475030127,#49662,capture,shopify_payments,07-07-2023 13:57,success,55.78,USD,master
5027434037359,#49661,capture,shopify_payments,07-07-2023 13:10,success,31.08,USD,master
5027403399279,#49660,capture,shopify_payments,07-07-2023 12:22,success,58.98,USD,master
5027393568879,#49659,capture,shopify_payments,07-07-2023 12:09,success,30.06,USD,master
5027325345903,#49658,capture,stripe,07-07-2023 10:24,success,27.99,USD,visa
5027192766575,#49657,capture,shopify_payments,07-07-2023 05:15,success,61.98,USD,master
5027086925935,#49656,capture,stripe,07-07-2023 01:04,success,29.81,USD,visa
5027045441647,#49655,capture,shopify_payments,07-07-2023 00:04,success,29.88,USD,visa
5027045408879,#49654,capture,stripe,07-07-2023 00:04,success,29.24,USD,visa
5027045376111,#49653,capture,stripe,07-07-2023 00:04,success,29.11,USD,visa
5027045310575,#49652,capture,stripe,07-07-2023 00:04,success,30.02,USD,visa
5027045277807,#49651,capture,stripe,07-07-2023 00:04,success,31.26,USD,master
5027045212271,#49650,capture,stripe,07-07-2023 00:04,success,27.99,USD,visa
5027045179503,#49649,capture,shopify_payments,07-07-2023 00:04,success,28.73,USD,visa
5027045146735,#49648,capture,stripe,07-07-2023 00:04,success,31.91,USD,master
5027045113967,#49647,capture,stripe,07-07-2023 00:04,success,29.49,USD,visa
5027045081199,#49646,capture,stripe,07-07-2023 00:04,success,31.14,USD,visa
5027045048431,#49645,capture,stripe,07-07-2023 00:04,success,29.95,USD,visa
5027045015663,#49644,capture,stripe,07-07-2023 00:04,success,31.26,USD,master
5027044982895,#49643,capture,stripe,07-07-2023 00:04,success,32.28,USD,visa
5027044950127,#49642,capture,stripe,07-07-2023 00:04,success,29.49,USD,visa
